cause_id.level3,cause_name,icd10,icd10_name
370,Maternal obstructed labor and uterine rupture,O66.4,Failed trial of labor
370,Maternal obstructed labor and uterine rupture,O32.1,Maternal care for breech presentation
370,Maternal obstructed labor and uterine rupture,O32.6,Maternal care for compound presentation
370,Maternal obstructed labor and uterine rupture,O33.6,Maternal care for disproportion due to hydrocephalic fetus
370,Maternal obstructed labor and uterine rupture,O33.7,Maternal care for disproportion due to oth fetal deformities
370,Maternal obstructed labor and uterine rupture,O33.5,Maternal care for disproportion due to unusually large fetus
370,Maternal obstructed labor and uterine rupture,O33.8,Maternal care for disproportion of other origin
370,Maternal obstructed labor and uterine rupture,O33.9,"Maternal care for disproportion, unspecified"
370,Maternal obstructed labor and uterine rupture,O33.2,Maternal care for disproprtn due to inlet contrctn of pelvis
370,Maternal obstructed labor and uterine rupture,O32.3,"Maternal care for face, brow and chin presentation"
370,Maternal obstructed labor and uterine rupture,O32.4,Maternal care for high head at term
370,Maternal obstructed labor and uterine rupture,O32.9,"Maternal care for malpresentation of fetus, unspecified"
370,Maternal obstructed labor and uterine rupture,O32.8,Maternal care for other malpresentation of fetus
370,Maternal obstructed labor and uterine rupture,O32.2,Maternal care for transverse and oblique lie
370,Maternal obstructed labor and uterine rupture,O32.0,Maternal care for unstable lie
370,Maternal obstructed labor and uterine rupture,O33.0,Matern care for disproprtn d/t deformity of matern pelv bone
370,Maternal obstructed labor and uterine rupture,O33.1,Matern care for disproprtn d/t generally contracted pelvis
370,Maternal obstructed labor and uterine rupture,O33.3,Matern care for disproprtn due to outlet contrctn of pelvis
370,Maternal obstructed labor and uterine rupture,O33.4,Matern care for disproprtn of mixed matern and fetal origin
370,Maternal obstructed labor and uterine rupture,O71.6,Obstetric damage to pelvic joints and ligaments
370,Maternal obstructed labor and uterine rupture,O71.7,Obstetric hematoma of pelvis
370,Maternal obstructed labor and uterine rupture,O71.4,Obstetric high vaginal laceration alone
370,Maternal obstructed labor and uterine rupture,O71.3,Obstetric laceration of cervix
370,Maternal obstructed labor and uterine rupture,O71.9,"Obstetric trauma, unspecified"
370,Maternal obstructed labor and uterine rupture,O65.3,Obst labor due to pelvic outlet and mid-cavity contrctn
370,Maternal obstructed labor and uterine rupture,O65.5,Obstructed labor due to abnlt of maternal pelvic organs
370,Maternal obstructed labor and uterine rupture,O64.1,Obstructed labor due to breech presentation
370,Maternal obstructed labor and uterine rupture,O64.3,Obstructed labor due to brow presentation
370,Maternal obstructed labor and uterine rupture,O64.5,Obstructed labor due to compound presentation
370,Maternal obstructed labor and uterine rupture,O65.0,Obstructed labor due to deformed pelvis
370,Maternal obstructed labor and uterine rupture,O64.2,Obstructed labor due to face presentation
370,Maternal obstructed labor and uterine rupture,O65.4,"Obstructed labor due to fetopelvic disproportion, unsp"
370,Maternal obstructed labor and uterine rupture,O65.1,Obstructed labor due to generally contracted pelvis
370,Maternal obstructed labor and uterine rupture,O64.0,Obstructed labor due to incomplete rotation of fetal head
370,Maternal obstructed labor and uterine rupture,O66.1,Obstructed labor due to locked twins
370,Maternal obstructed labor and uterine rupture,O64.9,"Obstructed labor due to malposition and malpresent, unsp"
370,Maternal obstructed labor and uterine rupture,O65.9,"Obstructed labor due to maternal pelvic abnormality, unsp"
370,Maternal obstructed labor and uterine rupture,O66.3,Obstructed labor due to other abnormalities of fetus
370,Maternal obstructed labor and uterine rupture,O65.8,Obstructed labor due to other maternal pelvic abnormalities
370,Maternal obstructed labor and uterine rupture,O66.6,Obstructed labor due to other multiple fetuses
370,Maternal obstructed labor and uterine rupture,O64.8,Obstructed labor due to oth malposition and malpresentation
370,Maternal obstructed labor and uterine rupture,O65.2,Obstructed labor due to pelvic inlet contraction
370,Maternal obstructed labor and uterine rupture,O66.0,Obstructed labor due to shoulder dystocia
370,Maternal obstructed labor and uterine rupture,O64.4,Obstructed labor due to shoulder presentation
370,Maternal obstructed labor and uterine rupture,O66.2,Obstructed labor due to unusually large fetus
370,Maternal obstructed labor and uterine rupture,O66.9,"Obstructed labor, unspecified"
370,Maternal obstructed labor and uterine rupture,O71.5,Other obstetric injury to pelvic organs
370,Maternal obstructed labor and uterine rupture,O71.8,Other specified obstetric trauma
370,Maternal obstructed labor and uterine rupture,O66.8,Other specified obstructed labor
370,Maternal obstructed labor and uterine rupture,O71.2,Postpartum inversion of uterus
370,Maternal obstructed labor and uterine rupture,O71.1,Rupture of uterus during labor
370,Maternal obstructed labor and uterine rupture,O71.0,Rupture of uterus (spontaneous) before onset of labor
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O00.0,Abdominal pregnancy
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O02.9,"Abnormal product of conception, unspecified"
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O02.0,Blighted ovum and nonhydatidiform mole
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O01.0,Classical hydatidiform mole
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O03.9,Complete or unsp spontaneous abortion without complication
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O03.6,Delayed or excess hemor fol complete or unsp spon abortion
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O07.1,Delayed or excess hemor fol failed attempt term of pregnancy
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O04.6,Delayed or excess hemor fol (induced) term of pregnancy
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O03.1,Delayed or excessive hemor following incmpl spon abortion
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O00.9,"Ectopic pregnancy, unspecified"
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O03.7,Embolism following complete or unsp spontaneous abortion
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O07.2,Embolism following failed attempted termination of pregnancy
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O03.2,Embolism following incomplete spontaneous abortion
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O04.7,Embolism following (induced) termination of pregnancy
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O07.4,Failed attempted termination of pregnancy w/o complication
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O07.3,Failed attempted term of pregnancy w oth and unsp comp
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O03.5,Genitl trct and pelvic infct fol complete or unsp spon abort
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O07.0,Genitl trct and pelvic infct fol failed attempt term of preg
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O04.5,Genitl trct and pelvic infct fol (induced) term of pregnancy
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O03.0,Genitl trct and pelvic infection fol incmpl spon abortion
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O01.9,"Hydatidiform mole, unspecified"
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O01.1,Incomplete and partial hydatidiform mole
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O03.4,Incomplete spontaneous abortion without complication
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O04.8,(Induced) termination of pregnancy w oth and unsp comp
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O02.1,Missed abortion
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O03.8,Oth and unsp comp following complete or unsp spon abortion
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O03.3,Oth and unsp comp following incomplete spontaneous abortion
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O00.8,Other ectopic pregnancy
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O02.8,Other specified abnormal products of conception
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O00.2,Ovarian pregnancy
371,"Maternal abortion, miscarriage, and ectopic pregnancy",O00.1,Tubal pregnancy
375,Indirect maternal deaths,O99.0,"Anemia complicating pregnancy, childbirth and the puerperium"
375,Indirect maternal deaths,O99.4,Diseases of the circulatory system compl preg/chldbrth
375,Indirect maternal deaths,O99.6,Diseases of the digestive system compl preg/chldbrth
375,Indirect maternal deaths,O99.5,Diseases of the respiratory system compl preg/chldbrth
375,Indirect maternal deaths,O99.7,"Diseases of the skin, subcu compl preg/chldbrth"
375,Indirect maternal deaths,O99.2,"Endo, nutritional and metabolic diseases compl preg/chldbrth"
375,Indirect maternal deaths,O24.4,Gestational diabetes mellitus
375,Indirect maternal deaths,O98.2,Gonorrhea compl preg/chldbrth
375,Indirect maternal deaths,O25.2,Malnutrition in childbirth
375,Indirect maternal deaths,O25.1,Malnutrition in pregnancy
375,Indirect maternal deaths,O25.3,Malnutrition in the puerperium
375,Indirect maternal deaths,O99.3,Mental disord and dis of the nervous sys compl preg/chldbrth
375,Indirect maternal deaths,O99.8,Oth diseases and conditions compl preg/chldbrth
375,Indirect maternal deaths,O99.1,Other dis blood/immune compl preg/childbrth
375,Indirect maternal deaths,O98.3,Oth infections w sexl mode of transmiss compl preg/chldbrth
375,Indirect maternal deaths,O98.8,Oth maternal infec/parastc diseases compl preg/chldbrth
375,Indirect maternal deaths,O24.8,"Oth pre-exist diabetes in pregnancy, chldbrth, and the puerp"
375,Indirect maternal deaths,O98.5,Oth viral diseases compl preg/chldbrth
375,Indirect maternal deaths,O24.0,"Pre-exist diabetes, type 1, in preg, chldbrth and the puerp"
375,Indirect maternal deaths,O24.1,"Pre-exist diabetes, type 2, in preg, chldbrth and the puerp"
375,Indirect maternal deaths,O98.6,Protozoal diseases compl preg/chldbrth
375,Indirect maternal deaths,O98.1,Syphilis compl preg/chldbrth
375,Indirect maternal deaths,O98.0,Tuberculosis compl preg/chldbrth
375,Indirect maternal deaths,O24.9,"Unsp diabetes in pregnancy, childbirth and the puerperium"
375,Indirect maternal deaths,O98.9,Unsp maternal infec/parastc disease compl preg/chldbrth
375,Indirect maternal deaths,O24.3,"Unsp pre-exist diabetes in pregnancy, chldbrth and the puerp"
375,Indirect maternal deaths,O98.4,Viral hepatitis compl preg/chldbrth
379,Other maternal disorders,O28.5,Abn chromsoml and genetic find on antenat screen of mother
379,Other maternal disorders,O28.1,Abnormal biochemical finding on antenat screening of mother
379,Other maternal disorders,O28.2,Abnormal cytolog finding on antenatal screening of mother
379,Other maternal disorders,O28.0,Abnormal hematolog finding on antenatal screening of mother
379,Other maternal disorders,O28.4,Abnormal radiolog finding on antenatal screening of mother
379,Other maternal disorders,O28.3,Abnormal ultrasonic finding on antenatal screening of mother
379,Other maternal disorders,O92.3,Agalactia
379,Other maternal disorders,O88.1,Amniotic fluid embolism
379,Other maternal disorders,O74.0,Aspirat pneumonitis due to anesth during labor and delivery
379,Other maternal disorders,O29.1,Cardiac complications of anesthesia during pregnancy
379,Other maternal disorders,O89.1,Cardiac complications of anesthesia during the puerperium
379,Other maternal disorders,O74.2,Cardiac comp of anesthesia during labor and delivery
379,Other maternal disorders,O22.5,Cerebral venous thrombosis in pregnancy
379,Other maternal disorders,O87.3,Cerebral venous thrombosis in the puerperium
379,Other maternal disorders,O74.3,Cnsl complications of anesthesia during labor and delivery
379,Other maternal disorders,O29.2,Cnsl complications of anesthesia during pregnancy
379,Other maternal disorders,O89.2,Cnsl complications of anesthesia during the puerperium
379,Other maternal disorders,N98.9,"Complication associated with artificial fertilization, unsp"
379,Other maternal disorders,O74.9,"Complication of anesthesia during labor and delivery, unsp"
379,Other maternal disorders,O89.9,"Complication of anesthesia during the puerperium, unsp"
379,Other maternal disorders,O75.9,"Complication of labor and delivery, unspecified"
379,Other maternal disorders,O90.9,"Complication of the puerperium, unspecified"
379,Other maternal disorders,N98.3,Comp of attempted introduction of embryo in embryo transfer
379,Other maternal disorders,N98.2,Comp of attempt introduce of fertilized ovum fol in vitro
379,Other maternal disorders,O31.2,Continuing pregnancy after uterin death of one fetus or more
379,Other maternal disorders,O31.3,Cont preg after elective fetal rdct of one fetus or more
379,Other maternal disorders,O31.1,Cont pregnancy after spon abortion of one fetus or more
379,Other maternal disorders,O92.1,"Cracked nipple assoc w pregnancy, the puerp, and lactation"
379,Other maternal disorders,O22.3,Deep phlebothrombosis in pregnancy
379,Other maternal disorders,O87.1,Deep phlebothrombosis in the puerperium
379,Other maternal disorders,O75.5,Delayed delivery after artificial rupture of membranes
379,Other maternal disorders,O63.2,"Delayed delivery of second twin, triplet, etc."
379,Other maternal disorders,O41.9,"Disorder of amniotic fluid and membranes, unspecified"
379,Other maternal disorders,O90.0,Disruption of cesarean delivery wound
379,Other maternal disorders,O90.1,Disruption of perineal obstetric wound
379,Other maternal disorders,O26.0,Excessive weight gain in pregnancy
379,Other maternal disorders,O61.9,"Failed induction of labor, unspecified"
379,Other maternal disorders,O61.1,Failed instrumental induction of labor
379,Other maternal disorders,O61.0,Failed medical induction of labor
379,Other maternal disorders,O29.6,Failed or difficult intubation for anesth during pregnancy
379,Other maternal disorders,O89.6,Failed or difficult intubation for anesth during the puerp
379,Other maternal disorders,O74.7,Failed or difficult intubation for anesth dur labor and del
379,Other maternal disorders,O47.1,False labor at or after 37 completed weeks of gestation
379,Other maternal disorders,O47.0,False labor before 37 completed weeks of gestation
379,Other maternal disorders,O47.9,"False labor, unspecified"
379,Other maternal disorders,O77.1,Fetal stress in labor or delivery due to drug administration
379,Other maternal disorders,O92.6,Galactorrhea
379,Other maternal disorders,O22.1,Genital varices in pregnancy
379,Other maternal disorders,O90.2,Hematoma of obstetric wound
379,Other maternal disorders,O22.4,Hemorrhoids in pregnancy
379,Other maternal disorders,O87.2,Hemorrhoids in the puerperium
379,Other maternal disorders,O26.4,Herpes gestationis
